nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_choose_same1,dummy_choose_same2,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
6.72621800191e+17,5523030,0,0,1,0,0,0,1,0,0,0,16870,90,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.089136705,0,
6.75832085504e+17,10463362,0,0,0,1,0,0,0,0,0,0,450,100,55,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,.072501749,0,
6.75832085504e+17,10463934,0,0,0,0,1,0,0,0,0,0,1680,100,55,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,.11596702,0,
6.75832085504e+17,10463933,0,0,0,0,1,0,0,0,0,0,1570,100,55,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,.073824272,0,
6.96613641896e+17,10462517,0,0,0,0,1,0,0,0,0,0,2080,70,40,1,.14285715,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,.10658916,0,
7.30997752512e+17,78133336,0,0,1,0,0,0,0,0,1,0,760,60,57,5,.2857143,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,.076474622,0,
7.63863600451e+17,78136336,0,0,1,0,0,0,0,0,1,0,410,100,21,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,-.024320416,0,
7.72563420230e+17,78133647,0,0,1,0,0,0,0,0,1,0,730,100,49,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,-.0017728147,0,
7.78106986209e+17,80117019,0,1,0,0,0,0,0,0,0,1,510,80,44,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,.098602943,0,
7.81567671292e+17,80117470,0,0,0,0,1,0,0,0,0,1,840,100,18,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,.0072939298,0,
7.92809273161e+17,42123590,0,1,0,0,0,0,0,1,0,0,990,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,.072760463,0,
7.92809273161e+17,42123592,0,1,0,0,0,0,0,1,0,0,640,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,.079887621,0,
7.92809273161e+17,42123591,0,1,0,0,0,0,0,1,0,0,600,100,47,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,.072453804,0,
8.39055596248e+17,10463090,0,0,0,1,0,0,0,0,0,0,770,100,39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,.074354865,0,
8.59393502734e+17,42124312,0,0,0,0,0,0,0,1,0,0,780,50,29,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,.002049393,0,
8.77080057118e+17,42124203,0,0,0,1,0,0,0,1,0,0,1410,100,32,1,.14285715,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,.0061239046,0,
8.84441407279e+17,42124139,0,1,0,0,0,0,0,1,0,0,1250,100,41,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,.034455627,0,
8.84441407279e+17,42124140,0,1,0,0,0,0,0,1,0,0,560,100,41,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,.038434289,0,
9.46875641134e+17,78133309,0,0,1,0,0,0,0,0,1,0,7010,100,44,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,.017096445,0,
1.02275118566e+18,42125597,0,0,1,0,0,0,0,1,0,0,9200,80,42,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.10558198,0,
1.04087932704e+18,78133128,0,0,0,1,0,0,0,0,1,0,1040,100,38,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,-.029075013,0,
1.06794766550e+18,10463703,0,0,1,0,0,0,0,0,0,0,2260,100,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.052065361,0,
1.11646950449e+18,3595405,0,0,1,0,0,1,0,0,0,0,230,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.060378108,0,
1.11646950449e+18,3592392,0,0,1,0,0,1,0,0,0,0,1200,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.0856838,0,
1.11646950449e+18,3592389,0,0,1,0,0,1,0,0,0,0,470,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.055571746,0,
1.11646950449e+18,3592393,0,0,1,0,0,1,0,0,0,0,690,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.068729535,0,
1.11646950449e+18,3592391,0,0,1,0,0,1,0,0,0,0,950,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.084973037,0,
1.11646950449e+18,3591016,0,0,1,0,0,1,0,0,0,0,370,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.070009924,0,
1.11646950449e+18,3592388,0,0,1,0,0,1,0,0,0,0,880,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.075101301,0,
1.11646950449e+18,3592395,0,0,1,0,0,1,0,0,0,0,400,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.057487592,0,
1.11646950449e+18,3592390,0,0,1,0,0,1,0,0,0,0,1350,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.096664302,0,
1.11646950449e+18,3592386,0,0,1,0,0,1,0,0,0,0,1500,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.10790158,0,
1.11646950449e+18,3592387,0,0,1,0,0,1,0,0,0,0,1460,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.09390828,0,
1.11646950449e+18,3592396,0,0,1,0,0,1,0,0,0,0,200,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.060668971,0,
1.11646950449e+18,3591015,0,0,1,0,0,1,0,0,0,0,200,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.059538066,0,
1.11646950449e+18,3592394,0,0,1,0,0,1,0,0,0,0,810,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.071368977,0,
1.11646950449e+18,3591017,0,0,1,0,0,1,0,0,0,0,180,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.059217654,0,
1.11646950449e+18,3592397,0,0,1,0,0,1,0,0,0,0,300,90,41,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.059519567,0,
1.18131125952e+18,78133130,0,0,0,1,0,0,0,0,1,0,1770,100,30,1,.14285715,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,-.049915329,0,
1.18910897865e+18,78135036,0,1,0,0,0,0,0,0,1,0,6310,100,42,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,.017959669,0,
1.20259199604e+18,78133973,0,0,0,0,0,0,0,0,1,0,3020,100,36,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,-.042002577,0,
1.21525657072e+18,3591021,0,0,0,0,0,1,0,0,0,0,760,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.034495097,0,
1.21525657072e+18,3591027,0,0,0,0,0,1,0,0,0,0,550,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.025629397,0,
1.21525657072e+18,3591025,0,0,0,0,0,1,0,0,0,0,3100,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.03844196,0,
1.21525657072e+18,3591024,0,0,0,0,0,1,0,0,0,0,3250,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.039670531,0,
1.21525657072e+18,3591026,0,0,0,0,0,1,0,0,0,0,1750,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.03985244,0,
1.21525657072e+18,3591029,0,0,0,0,0,1,0,0,0,0,4020,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.036336064,0,
1.21525657072e+18,3591028,0,0,0,0,0,1,0,0,0,0,400,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.056334626,0,
1.21525657072e+18,3591023,0,0,0,0,0,1,0,0,0,0,510,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.039467283,0,
1.21525657072e+18,3591022,0,0,0,0,0,1,0,0,0,0,370,100,38,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,.050637513,0,
1.22605403378e+18,80116947,0,0,0,0,0,0,0,0,0,1,2350,100,22,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,-.019579917,0,
1.22723496031e+18,42124179,0,0,1,0,0,0,0,1,0,0,760,100,56,1,.14285715,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,.072454453,0,
1.22755091134e+18,78135130,0,0,0,0,1,0,0,0,1,0,3640,50,23,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-.015412036,0,
1.26013108119e+18,5523031,0,0,1,0,0,0,1,0,0,0,4230,50,31,1,.2857143,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,.054593287,0,
1.26071343391e+18,10463519,0,1,0,0,0,0,0,0,0,0,2420,100,41,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,.10397085,0,
1.26071343391e+18,10463518,0,1,0,0,0,0,0,0,0,0,2780,100,41,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,.10485645,0,
1.26071343391e+18,10463520,0,1,0,0,0,0,0,0,0,0,1850,100,41,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,.11158789,0,
1.29871295633e+18,78133437,1,0,0,0,0,0,0,0,1,0,1170,100,27,1,.14285715,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,-.04648925,0,
1.34503928609e+18,78133564,1,0,0,0,0,0,0,0,1,0,4750,100,42,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,.048779201,0,
1.37192607407e+18,10463847,0,0,0,1,0,0,0,0,0,0,690,100,19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,.020476151,0,
1.39330665877e+18,3594498,0,0,0,0,0,1,0,0,0,0,10140,100,36,1,.14285715,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,.039754342,0,
1.42187012180e+18,78136217,0,1,0,0,0,0,0,0,1,0,550,75,43,3,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,.026427858,0,
1.42187012180e+18,78136216,0,1,0,0,0,0,0,0,1,0,800,75,43,3,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,.014186656,0,
1.49264240100e+18,5522948,0,0,0,0,1,0,1,0,0,0,9810,100,29,1,.71428573,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,.099590458,0,
1.51164779732e+18,5514385,0,0,1,0,0,0,1,0,0,0,2810,100,46,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,.10646107,0,
1.52364771041e+18,80117827,0,0,0,1,0,0,0,0,0,1,1780,100,63,1,.2857143,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,.097217478,0,
1.52526580040e+18,80116006,0,1,0,0,0,0,0,0,0,1,1160,100,33,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,.025843751,0,
1.53196521973e+18,42123994,0,1,0,0,0,0,0,1,0,0,920,100,67,1,.2857143,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,.088970698,0,
1.53692171185e+18,80119008,0,0,0,0,1,0,0,0,0,1,780,50,32,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.044670761,0,
1.57964301328e+18,42123848,0,0,0,1,0,0,0,1,0,0,1600,100,85,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,.081592664,0,
1.58066109883e+18,78135117,0,0,0,0,1,0,0,0,1,0,1260,90,23,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,-.044057406,0,
1.59001113729e+18,5520275,0,0,0,0,1,0,1,0,0,0,2910,50,62,1,.85714287,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,.17388223,0,
1.59001113729e+18,5520276,0,0,0,0,1,0,1,0,0,0,1100,50,62,1,.85714287,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,.1821266,0,
1.61230257482e+18,42123520,0,0,0,0,0,0,0,1,0,0,3000,100,58,1,.5714286,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,.13879198,0,
1.64857777750e+18,78135123,0,0,0,0,1,0,0,0,1,0,250,80,42,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.010919812,0,
1.66209857346e+18,80118659,0,0,0,1,0,0,0,0,0,1,4820,100,51,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,.080013715,0,
1.70345522334e+18,42126040,0,0,0,1,0,0,0,1,0,0,2180,90,59,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,.081696011,0,
1.70849212503e+18,78133435,1,0,0,0,0,0,0,0,1,0,1060,100,36,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,-.067811273,0,
1.72355209478e+18,10462503,0,0,0,0,1,0,0,0,0,0,1500,90,31,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.082227513,0,
1.72860827938e+18,3591951,0,0,0,0,1,1,0,0,0,0,1530,100,40,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,.069531672,0,
1.73989236717e+18,5524290,0,0,0,1,0,0,1,0,0,0,1840,100,23,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,-.0024253696,0,
1.76563276042e+18,78136222,0,1,0,0,0,0,0,0,1,0,380,50,23,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,.00039615741,0,
1.76877988441e+18,10463945,0,0,0,0,1,0,0,0,0,0,440,100,60,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,.15906779,0,
1.80723504799e+18,42124525,0,1,0,0,0,0,0,1,0,0,5440,80,52,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,.081083819,0,
1.83506956614e+18,42125198,0,0,0,0,0,0,0,1,0,0,980,50,26,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,.012133254,0,
1.84268246845e+18,42124852,0,0,0,1,0,0,0,1,0,0,1910,100,56,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,.054669738,0,
1.85055731624e+18,80117016,0,1,0,0,0,0,0,0,0,1,480,90,55,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,.033469681,0,
1.92110356009e+18,42124458,1,0,0,0,0,0,0,1,0,0,2150,100,33,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,.0095982952,0,
1.92110356009e+18,42124455,1,0,0,0,0,0,0,1,0,0,11130,100,33,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,.0080634821,0,
1.97665121186e+18,78135047,0,1,0,0,0,0,0,0,1,0,2220,50,64,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,.068798222,0,
2.01100232779e+18,42126557,0,0,0,1,0,0,0,1,0,0,710,100,23,1,.14285715,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,.0021191998,0,
2.02542387980e+18,42123616,0,1,0,0,0,0,0,1,0,0,2000,100,60,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,.042953502,0,
2.02542387980e+18,42123615,0,1,0,0,0,0,0,1,0,0,1500,100,60,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,.021148602,0,
2.02542387980e+18,42123614,0,1,0,0,0,0,0,1,0,0,1290,100,60,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,.060872648,0,
2.05844895793e+18,10463084,0,0,0,1,0,0,0,0,0,0,2440,50,64,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,.10432473,0,
2.06670398362e+18,3595969,0,0,0,0,0,1,0,0,0,0,5070,100,36,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,.020074055,0,
2.07662632784e+18,42123820,0,0,1,0,0,0,0,1,0,0,1020,95,45,1,.71428573,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,.18087554,0,
2.07662632784e+18,42123819,0,0,1,0,0,0,0,1,0,0,2300,95,45,1,.71428573,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,.20970942,0,
2.07662632784e+18,42123818,0,0,1,0,0,0,0,1,0,0,2690,95,45,1,.71428573,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,.20480579,0,
2.08040396393e+18,78132667,0,0,0,1,0,0,0,0,1,0,690,100,21,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,-.039613906,0,
2.09140039798e+18,42125852,0,1,0,0,0,0,0,1,0,0,760,100,29,1,.14285715,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,.033269718,0,
2.09967932908e+18,10463726,0,0,1,0,0,0,0,0,0,0,1200,100,30,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,-.014962567,0,
2.10089262969e+18,80118391,1,0,0,0,0,0,0,0,0,1,2030,60,58,1,.5714286,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,.15640253,0,
2.16449917917e+18,5523032,0,0,1,0,0,0,1,0,0,0,2120,50,31,1,.2857143,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,.050000113,0,
2.17174989411e+18,5524526,0,0,1,0,0,0,1,0,0,0,7000,100,30,1,.42857143,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,.061164666,0,
2.17834926390e+18,3595960,0,0,0,0,0,1,0,0,0,0,1130,100,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,.038364198,0,
2.19327097860e+18,3594252,0,0,0,0,1,1,0,0,0,0,1430,100,27,1,.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.056100264,0,
2.20231733950e+18,42125322,0,0,0,0,1,0,0,1,0,0,1320,100,62,1,.14285715,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.11813117,0,
2.27794501918e+18,42124106,1,0,0,0,0,0,0,1,0,0,950,100,50,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,.09885253,0,
2.34249255965e+18,42125105,0,0,1,0,0,0,0,1,0,0,660,100,32,2,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,.0052970755,0,
2.36699413518e+18,80117832,0,0,0,1,0,0,0,0,0,1,720,100,29,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,-.020085463,0,
2.40092654320e+18,78133331,0,0,1,0,0,0,0,0,1,0,1060,100,56,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,.032275438,0,
2.43284464399e+18,10463896,0,1,0,0,0,0,0,0,0,0,530,90,45,1,.14285715,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,.052819893,0,
2.45165465281e+18,78134895,0,0,1,0,0,0,0,0,1,0,2710,50,40,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,.097525343,0,
2.45165465281e+18,78134896,0,0,1,0,0,0,0,0,1,0,880,50,40,1,.2857143,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,.064821608,0,
2.46543069010e+18,80119001,0,0,0,0,1,0,0,0,0,1,600,100,52,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,.048894748,0,
2.48650650580e+18,78134371,0,0,0,0,1,0,0,0,1,0,6100,100,35,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,-.037064139,0,
2.49677893933e+18,5520272,0,0,0,0,1,0,1,0,0,0,4560,100,72,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,.12412734,0,
2.51589134204e+18,3593891,0,0,0,0,1,1,0,0,0,0,4930,100,45,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,.046485417,0,
2.53085124776e+18,80118814,0,0,0,1,0,0,0,0,0,1,2100,100,53,4,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,.025974251,0,
2.56434270351e+18,10463263,0,0,0,0,0,0,0,0,0,0,3160,100,45,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.096089974,0,
2.56974713069e+18,78134892,0,0,1,0,0,0,0,0,1,0,1830,100,50,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,.03690337,0,
2.66939224101e+18,78134096,0,0,1,0,0,0,0,0,1,0,2290,60,50,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,.047345236,0,
2.66939224101e+18,78134094,0,0,1,0,0,0,0,0,1,0,3210,60,50,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,.040602945,0,
2.66939224101e+18,78134095,0,0,1,0,0,0,0,0,1,0,2590,60,50,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,.056203961,0,
2.70588563310e+18,42123840,0,0,0,1,0,0,0,1,0,0,1060,80,26,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,-.029096521,0,
2.73057763251e+18,78134304,0,0,1,0,0,0,0,0,1,0,2900,100,61,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.099139899,0,
2.73692043431e+18,5514490,1,0,0,0,0,0,1,0,0,0,330,100,26,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,.048860371,0,
2.74303520224e+18,78135158,0,0,0,0,0,0,0,0,1,0,1570,100,61,7,.14285715,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,.031161828,0,
2.76933949942e+18,80117566,0,1,0,0,0,0,0,0,0,1,630,100,20,1,.5714286,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,.050120816,0,
2.84191311242e+18,78134263,0,1,0,0,0,0,0,0,1,0,380,40,28,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,-.04103446,0,
2.90263579740e+18,80118880,0,1,0,0,0,0,0,0,0,1,1070,50,41,2,.42857143,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,.067810461,0,
2.91857089403e+18,78133666,0,0,1,0,0,0,0,0,1,0,2170,100,50,1,.5714286,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,.1246134,0,
2.93983921015e+18,42124798,0,1,0,0,0,0,0,1,0,0,2720,100,49,2,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,.058425102,0,
